# stan_version_major = 2
# stan_version_minor = 7
# stan_version_patch = 0
# model = gmm_diag_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = training.data.R
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = output_nuts.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta.1,theta.2,theta.3,mu.1.1,mu.2.1,mu.3.1,mu.1.2,mu.2.2,mu.3.2,sigma.1.1,sigma.2.1,sigma.3.1,sigma.1.2,sigma.2.2,sigma.3.2
-50113.5,0.970206,0.628695,3,7,0,0.333147,0.340407,0.326446,-7.55954,-2.87616,16.2203,5.01431,-16.4442,19.066,9.4796,14.0476,12.6996,4.77463,11.6281,12.3536
-50109,0.645821,1.07967,2,3,0,0.337253,0.332078,0.330669,-7.76089,-3.12344,16.1466,4.51908,-16.243,18.8157,9.34237,15.3471,12.8775,4.48055,12.7198,13.5992
-50111.1,0.915563,0.668856,3,7,0,0.3386,0.329904,0.331496,-7.14588,-2.73362,15.1733,4.45433,-16.9605,18.5774,10.0894,13.9485,13.4594,4.86052,11.7193,13.1475
-50110.8,0.837036,0.972472,2,3,0,0.335166,0.333613,0.331221,-7.0412,-3.72418,15.7084,4.59412,-17.3528,19.6097,9.50666,13.8852,12.7788,4.91171,11.8287,13.2933
-50108.4,0.776061,1.10556,2,3,0,0.338382,0.337926,0.323692,-7.40683,-2.16638,16.8881,4.22925,-15.9116,19.2099,9.81144,14.9032,12.5529,4.52943,12.3387,12.672
-50109.3,0.856825,1.04087,2,3,0,0.333591,0.334097,0.332311,-7.14406,-4.51824,15.6866,4.70538,-16.8798,18.1471,9.14431,14.1448,12.5443,4.72289,12.1305,13.154
-50109.3,0.100013,1.25932,1,1,0,0.333591,0.334097,0.332311,-7.14406,-4.51824,15.6866,4.70538,-16.8798,18.1471,9.14431,14.1448,12.5443,4.72289,12.1305,13.154
-50110.7,0.986649,0.150775,5,31,0,0.333824,0.338448,0.327728,-7.2597,-4.07405,14.4243,4.56166,-16.8135,19.1172,9.4376,14.3493,12.327,4.49955,12.0056,13.8573
-50114.9,0.994544,0.274226,4,15,0,0.337803,0.33393,0.328268,-8.36316,-1.83324,15.6888,4.53724,-17.6765,17.612,9.55197,14.8609,13.6377,4.54633,11.7409,12.5256
-50109.1,0.987505,0.506553,3,7,0,0.332497,0.340363,0.32714,-6.9607,-3.48667,15.4998,4.09492,-16.5976,20.5177,9.56812,15.0873,12.8506,4.42545,12.2348,12.8094
-50108.9,1,0.907933,2,3,0,0.338383,0.337636,0.323981,-7.57628,-1.94534,16.2743,4.28997,-15.3544,19.4641,9.3988,14.8227,12.8935,4.63983,12.4797,12.4279
-50108.9,1.38826e-18,1.67324,1,1,0,0.338383,0.337636,0.323981,-7.57628,-1.94534,16.2743,4.28997,-15.3544,19.4641,9.3988,14.8227,12.8935,4.63983,12.4797,12.4279
-50113.9,0.983304,0.162782,4,15,0,0.333566,0.340496,0.325938,-7.69304,-3.10146,15.6622,3.98352,-14.9934,20.4952,9.1379,14.2738,12.7999,4.23268,12.9478,13.0818
-50110.4,0.999766,0.287214,4,15,0,0.337556,0.333227,0.329217,-7.49679,-2.69821,15.7616,4.88655,-17.0893,17.4576,9.64469,15.0073,12.8979,4.6626,11.6798,12.7959
-50114.4,0.886445,0.526473,3,7,0,0.336882,0.341128,0.32199,-7.85666,-2.97675,16.6648,4.74815,-17.6951,17.527,9.37588,15.1738,12.8414,4.58519,11.6141,12.8946
-50108.9,1,0.691123,3,7,0,0.336235,0.33783,0.325935,-7.14354,-3.48084,15.5767,3.81263,-16.0991,18.3949,9.70222,14.3708,13.1068,4.61035,12.4073,13.7897
-50111,0.345925,1.24594,2,3,0,0.334075,0.336804,0.32912,-7.45602,-3.181,17.7825,4.86524,-16.379,20.4355,9.52527,14.5546,13.0188,4.57994,11.8976,12.514
-50108.5,0.98579,0.354229,4,15,0,0.337861,0.336562,0.325578,-7.18819,-2.59203,15.4392,4.08586,-16.125,19.851,9.76465,14.4506,12.5323,4.97764,12.5802,13.1366
-50109.5,0.980127,0.611296,3,7,0,0.338556,0.336163,0.325282,-7.48517,-2.23387,16.2064,4.01162,-15.998,20.2861,10.1481,14.3959,12.6391,4.95638,12.5687,12.8782
-50109.5,0.261404,1.02914,2,3,0,0.338556,0.336163,0.325282,-7.48517,-2.23387,16.2064,4.01162,-15.998,20.2861,10.1481,14.3959,12.6391,4.95638,12.5687,12.8782
-50106.4,0.980814,0.239944,4,15,0,0.33773,0.335479,0.326791,-7.368,-2.63473,16.9864,4.2847,-16.5183,20.7389,10.037,14.5962,12.6403,4.85402,12.0513,12.6939
-50105.4,0.958654,0.40436,4,15,0,0.336528,0.338227,0.325245,-7.35345,-3.65588,15.6444,4.42374,-15.7838,17.793,9.53309,14.2931,12.492,4.48456,12.4499,13.5553
-50107.1,0.73051,0.636472,2,3,0,0.33398,0.333241,0.332778,-6.99306,-3.88041,16.183,4.57113,-17.081,18.1719,9.42063,14.667,12.9094,4.52293,12.5158,13.7384
-50109.9,0.919481,0.540559,3,7,0,0.334203,0.340499,0.325297,-8.53932,-2.82824,15.0593,4.38088,-17.1401,17.0189,9.37866,14.4127,12.7075,4.79217,11.3778,13.6461
-50109.4,0.943534,0.759533,3,7,0,0.33415,0.331908,0.333942,-7.42714,-3.65515,15.1368,4.47158,-16.2525,17.3833,8.95764,14.5699,12.8853,4.20064,12.8718,13.6626
-50105.8,0.757933,1.13069,2,3,0,0.337219,0.337088,0.325694,-7.37166,-2.55816,16.8216,4.46916,-16.3348,19.1587,9.69861,14.1254,12.6458,4.89765,11.9908,13.2945
-50108.7,0.241951,1.03068,2,3,0,0.333104,0.338098,0.328798,-6.98456,-3.88199,16.2895,4.36966,-15.5584,18.852,9.27811,14.9898,12.8753,4.84383,12.8507,12.7942
-50107.9,0.975673,0.247441,4,15,0,0.337604,0.335179,0.327217,-7.17565,-2.66345,16.8771,4.6503,-15.9505,17.9683,9.68182,15.0997,12.4959,4.53972,12.2619,13.3497
-50107.6,0.969659,0.399745,3,7,0,0.333979,0.33669,0.329332,-7.13035,-4.56701,15.7922,4.51707,-16.5238,16.5781,9.21015,14.7867,13.0391,4.54829,12.3431,13.363
-50110.1,0.904821,0.631281,2,3,0,0.332475,0.336712,0.330812,-7.11807,-4.3771,15.8774,4.59082,-16.9147,16.0469,9.23131,14.7301,13.0955,4.53356,12.0255,13.2489
-50109.9,0.987829,0.840236,2,3,0,0.337043,0.335242,0.327715,-7.99411,-2.94916,15.3567,4.58519,-15.782,18.34,9.41759,14.3948,12.3413,4.59226,12.6272,14.5753
-50109.9,0.0795536,1.37158,2,3,0,0.337043,0.335242,0.327715,-7.99411,-2.94916,15.3567,4.58519,-15.782,18.34,9.41759,14.3948,12.3413,4.59226,12.6272,14.5753
-50111.8,0.979559,0.231023,5,31,0,0.335152,0.334696,0.330152,-8.39781,-2.46554,15.7253,4.78045,-16.4515,18.4971,9.90114,14.401,12.3145,4.5779,12.5704,14.2825
-50111.5,1,0.370247,3,7,0,0.335346,0.337209,0.327445,-8.37028,-3.62394,15.2707,4.38214,-16.5944,16.5978,8.73639,14.6561,12.9764,4.85988,11.6587,13.1349
-50109.2,1,0.619648,3,7,0,0.335159,0.335948,0.328893,-8.01019,-2.68036,16.3299,4.58578,-16.5792,19.1297,9.80556,14.7603,12.1736,4.50695,12.7448,13.7996
-50108.3,0.906857,1.02939,2,3,0,0.335858,0.335097,0.329045,-7.97362,-3.66281,15.3831,4.36654,-16.7135,16.7484,8.72851,14.7586,12.6852,4.84894,11.8309,13.353
-50108.3,0.00462093,1.35489,1,1,0,0.335858,0.335097,0.329045,-7.97362,-3.66281,15.3831,4.36654,-16.7135,16.7484,8.72851,14.7586,12.6852,4.84894,11.8309,13.353
-50110,0.960144,0.202761,4,15,0,0.33348,0.338114,0.328406,-8.35669,-3.44689,15.2776,4.89248,-16.6974,17.8739,9.59448,14.4693,12.4638,4.55656,12.5568,14.3715
-50108.8,0.986947,0.305295,3,7,0,0.33663,0.336422,0.326949,-7.96028,-3.31878,15.8165,5.00116,-16.8084,17.7523,9.59132,14.7462,12.6332,4.58481,12.1324,14.3844
-50111.5,0.93774,0.487099,3,7,0,0.338868,0.333972,0.32716,-8.22273,-3.55224,16.1674,4.965,-17.5381,18.02,9.55235,15.1462,12.5717,4.57567,12.1661,13.9888
-50111.5,0.000938336,1.37534,1,1,0,0.338868,0.333972,0.32716,-8.22273,-3.55224,16.1674,4.965,-17.5381,18.02,9.55235,15.1462,12.5717,4.57567,12.1661,13.9888
-50111.5,0,3.217,1,1,1,0.338868,0.333972,0.32716,-8.22273,-3.55224,16.1674,4.965,-17.5381,18.02,9.55235,15.1462,12.5717,4.57567,12.1661,13.9888
-50109.5,1,0.317355,4,15,0,0.334076,0.336199,0.329725,-6.89821,-3.11315,15.8575,3.92468,-16.0784,18.6338,9.23812,14.2264,12.6183,4.70463,12.0011,12.8635
-50108.7,0.997356,0.330621,4,15,0,0.332527,0.333763,0.33371,-7.15188,-3.60949,16.0346,4.04646,-16.0863,19.156,9.1856,14.6324,12.4315,4.692,12.4014,12.8508
-50107.2,0.974906,0.4439,3,7,0,0.333821,0.337082,0.329097,-7.99747,-3.69641,15.7187,4.68293,-16.8087,16.5702,9.17751,14.8268,11.9995,4.81985,12.1467,14.262
-50109.7,0.472785,0.644013,3,7,0,0.334749,0.335584,0.329667,-7.22403,-2.6236,15.7566,4.41061,-16.2811,18.1076,10.1266,14.6314,13.7647,4.37406,12.2849,13.3604
-50111.9,0.977491,0.217726,4,15,0,0.336851,0.337897,0.325252,-6.97098,-3.67569,14.5835,4.42806,-16.4217,19.4838,8.97233,14.7188,12.1921,4.76978,12.097,13.1733
-50108.2,0.993617,0.353166,3,7,0,0.339484,0.332927,0.327589,-7.39235,-3.92142,15.6837,4.69407,-15.4391,18.3546,9.27216,14.5565,13.1232,4.47063,12.1822,13.1066
-50110.6,0.735558,0.626448,2,3,0,0.337487,0.335179,0.327334,-6.92599,-3.59711,14.9261,4.66443,-16.0079,18.4349,8.95653,14.2171,13.1746,4.38289,12.8579,13.0462
-50107.6,0.998518,0.503521,2,3,0,0.337381,0.333875,0.328744,-7.2714,-3.43093,14.8853,4.51042,-15.7838,18.4984,8.90908,14.368,13.1297,4.42241,12.6489,13.342
-50104.8,0.803222,0.938989,2,3,0,0.33316,0.338559,0.328281,-8.05481,-2.74248,15.7576,4.5702,-16.1276,17.7339,9.47451,14.6587,12.5756,4.50984,12.1359,13.393
-50105.7,0.398731,0.951488,2,3,0,0.336695,0.334025,0.32928,-7.66152,-3.44151,16.3531,4.48577,-16.8623,18.0999,9.46632,14.5894,12.4788,4.67914,11.6716,12.8032
-50107.1,0.986552,0.271075,4,15,0,0.335034,0.334159,0.330807,-7.83573,-3.08477,17.3643,4.50387,-17.4811,19.0284,9.6629,14.6478,12.2575,4.72565,11.9257,13.2954
-50106.2,0.942145,0.495043,3,7,0,0.337631,0.33615,0.326219,-7.35649,-2.30467,15.4408,4.35741,-16.5858,18.2858,9.33801,14.4314,12.5813,4.87418,12.3825,13.4883
-50109.6,0.561289,0.785337,3,7,0,0.336586,0.334505,0.328909,-8.06796,-3.19723,15.1803,4.8055,-16.1121,17.47,9.20813,13.8173,12.9423,4.76107,12.5187,13.9881
-50113.7,0.911991,0.381667,3,7,0,0.333779,0.338015,0.328205,-6.22542,-4.8896,15.4253,4.5845,-16.4324,17.4597,9.28993,15.4046,12.457,4.54848,12.0631,13.5663
-50109.7,0.904907,0.552231,2,3,0,0.336648,0.337666,0.325687,-6.9573,-3.80297,15.9848,4.51112,-16.9215,18.2161,9.71867,15.0694,12.7279,4.59639,13.0415,13.5609
-50111.7,0.85128,0.779118,2,3,0,0.334723,0.334246,0.331031,-8.21795,-2.74582,15.9245,4.44908,-17.7188,16.9561,9.11665,14.0467,13.2126,4.90103,11.2817,13.7363
-50108,0.539107,0.930606,2,3,0,0.334942,0.336295,0.328763,-8.16027,-3.36079,15.9102,4.40185,-16.9406,17.1106,9.88158,14.7237,12.5896,4.64492,12.7412,13.8907
-50110.3,0.984337,0.434055,3,7,0,0.336805,0.334595,0.3286,-7.3896,-3.50507,14.5176,4.46669,-16.9123,17.7866,9.26623,13.83,13.3508,4.45901,11.4302,13.339
-50111.3,0.735503,0.773687,2,3,0,0.331596,0.334184,0.33422,-8.25688,-2.86751,14.6144,4.21171,-16.6577,18.0355,9.54533,15.1046,13.1036,4.17679,12.245,13.2852
-50106.8,0.985641,0.654937,3,7,0,0.335253,0.33563,0.329117,-7.06547,-3.51793,16.8446,4.70578,-16.7317,19.3412,9.89489,14.9201,12.1494,4.68584,12.1027,13.2327
-50106.8,0.00226828,1.15804,1,1,0,0.335253,0.33563,0.329117,-7.06547,-3.51793,16.8446,4.70578,-16.7317,19.3412,9.89489,14.9201,12.1494,4.68584,12.1027,13.2327
-50107.6,0.990291,0.116382,5,31,0,0.338376,0.335502,0.326122,-7.10083,-2.78729,16.3278,4.54004,-16.5244,20.0223,9.62004,14.2624,12.6063,4.57116,11.9784,12.2365
-50107.6,0.998295,0.209765,4,15,0,0.333231,0.33738,0.329388,-7.33937,-2.58846,17.3981,4.53434,-16.0006,20.2527,9.7827,14.9959,12.5603,4.77173,12.2335,13.2551
-50108.2,0.941906,0.383089,3,7,0,0.339213,0.335661,0.325127,-7.17945,-2.902,17.5716,4.53169,-16.253,19.0149,9.10101,14.3332,12.1753,4.84702,12.5107,12.8882
-50109.1,0.992021,0.590388,3,7,0,0.330469,0.339874,0.329657,-7.63678,-3.59127,16.7497,4.62919,-14.8785,18.9937,9.2975,15.0653,12.3071,4.48765,12.5581,13.3403
-50109.1,0.141445,1.03987,2,3,0,0.330469,0.339874,0.329657,-7.63678,-3.59127,16.7497,4.62919,-14.8785,18.9937,9.2975,15.0653,12.3071,4.48765,12.5581,13.3403
-50111.1,0.980755,0.169795,4,15,0,0.332365,0.339289,0.328347,-7.34092,-2.02166,16.8456,4.64919,-15.7369,18.1907,9.00928,14.9295,11.8,4.7294,12.4565,13.0776
-50110.6,0.999113,0.290226,4,15,0,0.338124,0.333287,0.328589,-8.20267,-4.62057,14.5157,4.36368,-17.2332,17.0886,9.70063,14.3123,13.565,4.47979,12.0174,13.6479
-50109.5,0.859924,0.51703,3,7,0,0.337822,0.332738,0.32944,-7.7722,-2.53291,14.8944,4.54566,-17.1443,17.6568,9.7749,14.9142,13.1226,4.72128,11.1847,13.4386
-50109.5,0.727933,0.625134,3,7,0,0.337822,0.332738,0.32944,-7.7722,-2.53291,14.8944,4.54566,-17.1443,17.6568,9.7749,14.9142,13.1226,4.72128,11.1847,13.4386
-50109.2,1,0.528029,3,7,0,0.335176,0.338248,0.326576,-7.58715,-2.70153,17.5776,4.2722,-16.5302,20.4106,9.59457,14.2465,12.4789,4.70805,12.8796,12.8546
-50105.3,0.71392,0.925165,2,3,0,0.335605,0.336414,0.327981,-7.33385,-3.48945,15.5276,4.39093,-16.1358,18.081,9.11909,14.9496,12.5896,4.61418,12.2759,14.0655
-50108.6,0.719911,0.752573,2,3,0,0.337058,0.337815,0.325126,-7.88371,-3.76523,16.4576,4.83618,-16.493,16.7535,9.5198,14.5086,12.9127,4.84749,12.4773,13.5585
-50110,0.927958,0.62391,3,7,0,0.33539,0.333371,0.33124,-7.01681,-2.23102,15.6244,3.90445,-16.8144,19.6816,9.76536,14.5119,13.2011,4.56091,11.6131,12.4493
-50106.2,0.637753,0.89259,2,3,0,0.336481,0.33841,0.325109,-7.46694,-3.97377,15.8391,4.61196,-15.9472,17.7259,9.26624,14.5743,12.8884,4.77498,11.9896,13.4779
-50107.2,0.907784,0.599102,2,3,0,0.337112,0.33566,0.327229,-7.70676,-2.968,15.402,4.94676,-16.0537,17.5009,9.32494,14.8215,12.7555,4.80165,12.3699,13.5298
-50110.3,0.272915,0.809463,2,3,0,0.331237,0.33647,0.332293,-7.70269,-2.92049,14.5457,3.92588,-16.831,18.0657,9.39813,14.5792,13.4269,4.45133,12.7839,13.6209
-50110.9,0.985825,0.215805,4,15,0,0.328613,0.338296,0.333091,-7.27916,-2.35843,15.3483,4.58433,-17.0224,18.7529,9.61902,14.3965,13.4631,4.66154,11.9131,12.7101
-50112.4,0.849642,0.356276,3,7,0,0.328312,0.336339,0.335349,-7.24934,-3.04652,15.6075,4.41085,-16.7429,19.6556,9.7389,14.5863,13.2341,4.68697,11.5983,13.6193
-50112.3,0.962089,0.414676,3,7,0,0.336982,0.329682,0.333336,-8.30217,-3.30996,15.362,4.58993,-17.112,16.5597,9.52411,14.5129,12.6529,4.85431,12.7287,13.1598
-50112.8,0.712542,0.637291,3,7,0,0.340627,0.333214,0.326159,-7.08604,-2.98558,15.7037,4.11922,-15.2287,18.3827,9.02287,14.4663,13.1564,4.22094,13.0464,13.487
-50108.9,0.99447,0.524844,2,3,0,0.337779,0.334842,0.327379,-7.02241,-3.19521,15.7351,4.29029,-15.5476,18.3239,8.94953,14.5487,13.2764,4.38176,12.8584,13.7317
-50110.7,0.462589,0.866351,2,3,0,0.334025,0.338815,0.32716,-7.31614,-3.45548,15.6893,4.68206,-14.854,18.9049,9.03224,14.5322,13.3695,4.66418,12.6417,12.6557
-50108.5,0.962569,0.387929,3,7,0,0.336139,0.334643,0.329218,-7.4405,-3.07725,15.0092,3.9346,-17.6433,18.1019,9.72285,14.7102,12.8813,4.36333,11.7302,13.687
-50113.5,0.692425,0.589692,2,3,0,0.332732,0.334506,0.332762,-7.0621,-4.5464,15.2071,4.06233,-17.6762,18.3976,9.14393,14.4754,13.4053,4.80975,11.6427,12.9422
-50111.1,0.958228,0.465276,3,7,0,0.335994,0.33595,0.328057,-7.0364,-3.61227,16.6955,4.50774,-17.4482,16.6581,9.79375,14.9971,13.2766,4.89833,11.8072,13.9099
-50111.1,0.674639,0.694931,2,3,0,0.335994,0.33595,0.328057,-7.0364,-3.61227,16.6955,4.50774,-17.4482,16.6581,9.79375,14.9971,13.2766,4.89833,11.8072,13.9099
-50107.2,0.973394,0.526647,3,7,0,0.338121,0.336905,0.324974,-6.76551,-3.24282,16.2588,4.41744,-16.5209,18.2069,9.69271,14.6791,12.9492,4.56803,12.3496,14.0691
-50108.5,0.504948,0.809996,2,3,0,0.337838,0.330583,0.331579,-7.81427,-2.91417,16.6131,4.35492,-15.3846,18.9408,9.19484,14.6687,12.3078,4.70284,12.4784,13.0389
-50108.9,0.973224,0.413595,3,7,0,0.33437,0.340498,0.325133,-7.28887,-3.64451,17.246,4.74034,-17.1323,17.8271,9.24017,14.6673,12.0127,4.97011,12.2539,13.7904
-50105,1,0.633156,2,3,0,0.332768,0.339904,0.327329,-7.74877,-3.44531,16.5252,4.476,-16.6169,17.7711,9.31452,14.4254,12.1957,4.65373,12.2637,13.718
-50109.4,0.111658,1.02538,2,3,0,0.336405,0.33292,0.330676,-6.63501,-2.14881,15.6244,4.54857,-16.2622,19.3759,9.91273,14.4809,13.0394,4.53241,12.54,13.1918
-50111.8,0.95614,0.214579,4,15,0,0.334589,0.334397,0.331015,-6.63118,-3.2433,16.0598,4.36036,-16.5862,19.7862,9.59177,15.2324,12.586,4.77302,12.5058,12.0237
-50115.9,0.994333,0.314576,3,7,0,0.33737,0.333191,0.329439,-5.98845,-1.80919,16.0891,4.32847,-16.512,21.8681,9.92238,14.8203,12.3205,4.73014,11.7011,12.2978
-50112,0.781401,0.500436,3,7,0,0.334376,0.342106,0.323518,-8.02205,-3.13482,16.4767,4.13336,-16.3323,18.7951,9.80449,15.0336,13.0656,4.63441,12.7675,12.66
-50110.5,1,0.489803,3,7,0,0.339803,0.332053,0.328144,-7.51955,-2.33532,15.4211,4.73396,-16.3874,18.9518,9.21383,14.6143,12.2401,4.84891,11.6732,13.6997
-50112.4,0.497226,0.782376,2,3,0,0.332341,0.340841,0.326817,-7.11846,-2.49167,17.3725,4.26251,-16.5061,20.0097,9.39257,14.6399,13.3992,4.62425,12.6461,12.1056
-50110.5,0.991504,0.405666,3,7,0,0.333725,0.338015,0.32826,-7.32715,-3.21543,16.7012,4.17112,-15.9136,20.3718,9.54844,14.6229,13.281,4.70936,12.8402,12.0515
-50107.7,0.939796,0.632943,3,7,0,0.336803,0.338499,0.324699,-6.82292,-2.88237,17.0858,4.5623,-16.3718,18.4847,9.23622,14.5544,12.9523,4.54092,12.3412,13.691
-50108.5,0.748645,0.876655,2,3,0,0.334108,0.33469,0.331202,-8.39505,-3.30136,14.5383,4.23335,-16.5081,18.1424,9.80254,14.7089,12.5396,4.68786,11.8661,13.4619
-50108.5,0.452453,0.796209,2,3,0,0.334108,0.33469,0.331202,-8.39505,-3.30136,14.5383,4.23335,-16.5081,18.1424,9.80254,14.7089,12.5396,4.68786,11.8661,13.4619
-50109.2,0.940414,0.380143,3,7,0,0.336,0.33576,0.32824,-6.87117,-2.99037,16.0407,4.43937,-16.5013,17.7588,9.12426,14.4904,13.611,4.5994,12.6947,13.1561
-50105,0.88188,0.52566,3,7,0,0.33311,0.335515,0.331376,-7.71872,-2.9658,15.8762,4.66566,-16.7039,18.0832,9.72626,14.4186,12.6868,4.61657,12.0686,13.8502
-50107.4,0.614535,0.638519,2,3,0,0.335852,0.338557,0.325591,-8.37225,-3.44267,15.4211,4.19508,-16.3871,18.4764,9.06465,14.9021,12.9118,4.54629,12.375,13.1791
-50107.8,0.910881,0.436952,3,7,0,0.336618,0.336898,0.326484,-7.62683,-1.9443,15.8931,4.38636,-16.2672,19.1142,9.96393,14.0181,12.6144,4.59777,11.9598,12.9654
-50112.9,0.70414,0.56378,3,7,0,0.335457,0.334145,0.330398,-6.98361,-3.84691,16.7492,4.97773,-17.8316,17.6588,9.95976,14.0956,12.6925,5.06115,11.7712,14.0293
-50112,0.962213,0.468476,2,3,0,0.335554,0.336552,0.327894,-7.43866,-3.64848,17.0092,4.90465,-17.2543,16.8755,10.0314,13.8111,12.5893,4.92644,11.875,13.6011
-50111.4,0.832371,0.671117,3,7,0,0.338382,0.33414,0.327478,-7.51868,-3.20234,16.9539,4.32515,-17.516,17.8159,10.0875,13.605,12.539,4.85338,12.278,13.1727
-50111.4,0.406503,0.729872,2,3,0,0.338382,0.33414,0.327478,-7.51868,-3.20234,16.9539,4.32515,-17.516,17.8159,10.0875,13.605,12.539,4.85338,12.278,13.1727
-50110.8,0.943597,0.326946,4,15,0,0.336608,0.333791,0.329601,-7.93899,-2.67349,16.2355,4.17053,-17.1222,18.7486,9.33142,15.2669,13.2827,4.8099,12.1405,13.9983
-50112,0.968354,0.448838,3,7,0,0.331727,0.336386,0.331887,-7.2627,-3.31609,13.5966,4.39926,-16.3237,17.7425,9.61224,14.07,12.8673,4.41122,12.2535,12.7565
-50107.9,1,0.646196,2,3,0,0.33224,0.340114,0.327647,-7.53668,-3.21,14.7107,4.41677,-16.4105,18.5663,9.06497,14.7011,13.0612,4.30906,11.7061,13.4396
-50108.3,0.50425,0.988824,2,3,0,0.339578,0.333489,0.326933,-7.21478,-3.30506,16.4229,4.29679,-17.4045,20.2127,9.83857,14.2906,12.832,4.97678,12.3191,12.9373
-50110.9,0.873896,0.548571,3,7,0,0.330421,0.334913,0.334666,-7.86241,-3.58226,14.1615,4.61965,-16.8328,18.4538,9.28376,14.8369,12.7438,4.40991,12.5429,13.6266
-50110.9,0.747882,0.647705,2,3,0,0.336555,0.339745,0.3237,-7.46611,-1.97428,15.9465,4.29303,-16.7054,17.6722,9.15875,14.7933,12.7189,4.56617,11.5474,13.0457
-50111.1,0.992277,0.592065,3,7,0,0.335783,0.339708,0.324509,-7.36032,-1.53127,16.1143,4.45131,-16.0578,18.2603,9.48225,14.5699,12.904,4.43172,11.834,12.7512
-50111.1,0.140269,0.884636,2,3,0,0.335783,0.339708,0.324509,-7.36032,-1.53127,16.1143,4.45131,-16.0578,18.2603,9.48225,14.5699,12.904,4.43172,11.834,12.7512
-50107.8,1,0.240077,4,15,0,0.333845,0.334755,0.3314,-8.00225,-2.88654,16.2449,4.36705,-16.3809,18.7632,9.56285,14.5072,13.1611,4.91297,12.3777,13.9133
-50108.4,0.921393,0.364382,3,7,0,0.338272,0.338158,0.32357,-7.45957,-3.02302,16.3235,4.6396,-16.3761,19.9777,9.23095,14.7501,12.0871,4.49865,12.3895,12.5302
-50108.9,0.968099,0.471467,3,7,0,0.336625,0.337511,0.325864,-7.03273,-2.59307,16.2219,4.60455,-16.2288,18.4362,9.21279,14.7886,11.9328,4.39146,12.3825,12.9076
-50109.6,0.732055,0.66707,2,3,0,0.334877,0.338235,0.326888,-8.10035,-4.55751,16.6434,4.75318,-16.2518,18.3629,8.97518,14.5426,12.7654,4.71762,12.1606,14.1231
-50109.7,0.994135,0.59236,2,3,0,0.335646,0.339103,0.325251,-8.15027,-4.23821,15.8142,4.71855,-16.5297,16.7032,8.91089,13.9803,12.6268,4.61893,12.4186,13.4019
-50109.7,0.148776,0.877829,2,3,0,0.335646,0.339103,0.325251,-8.15027,-4.23821,15.8142,4.71855,-16.5297,16.7032,8.91089,13.9803,12.6268,4.61893,12.4186,13.4019
-50112.1,0.996793,0.251203,4,15,0,0.328802,0.336774,0.334423,-8.33948,-2.46396,15.1341,4.51838,-15.6589,17.8215,8.98057,14.9687,13.2801,4.43729,12.2815,13.9031
-50109.5,0.977377,0.374251,3,7,0,0.332411,0.337331,0.330257,-7.67263,-3.15449,15.69,4.27098,-16.2707,18.8907,9.09896,13.8668,12.6536,4.64721,12.7363,12.8803
-50111.8,0.602903,0.535142,3,7,0,0.332129,0.338131,0.32974,-7.578,-2.74172,15.1375,4.27574,-15.7109,20.0458,8.90803,14.0634,12.8581,4.50564,12.5414,13.5162
-50110.1,0.996266,0.372379,3,7,0,0.336584,0.338095,0.325321,-7.5936,-2.03779,16.3538,4.40534,-15.3726,18.952,9.50433,14.4423,13.1347,4.61989,11.8122,12.6268
-50110.1,0.7161,0.550144,3,7,0,0.336584,0.338095,0.325321,-7.5936,-2.03779,16.3538,4.40534,-15.3726,18.952,9.50433,14.4423,13.1347,4.61989,11.8122,12.6268
-50110.7,0.989505,0.475957,3,7,0,0.335436,0.331208,0.333357,-7.31977,-4.39947,15.4528,4.15453,-17.5394,16.4105,9.20504,14.2945,12.5625,4.62979,11.5989,13.4969
-50112.6,0.298844,0.691009,2,3,0,0.333525,0.337706,0.328769,-7.23382,-2.54276,14.4097,4.56444,-16.0952,17.3734,8.7728,14.3379,13.2394,4.90647,12.2042,13.684
-50110.9,0.999926,0.272794,4,15,0,0.337636,0.337063,0.325301,-7.9839,-3.4483,14.7445,4.40332,-16.5893,18.6935,9.97947,15.045,13.2004,4.20899,12.1777,13.0294
-50115.4,0.930787,0.403472,3,7,0,0.333704,0.338191,0.328105,-6.59265,-2.44451,14.5633,4.18961,-15.4981,18.8941,8.77247,14.2693,13.6515,4.61895,12.4278,12.8401
-50112.6,0.808254,0.522775,3,7,0,0.336058,0.335855,0.328088,-8.27225,-3.74733,16.2948,4.42098,-16.8316,17.4289,10.2391,14.9705,12.6567,4.51006,11.4945,13.4232
